Id,English,EnglishIPA,Afrikaans
5869,"thought","/θˈɔːt/","gedagte"
5870,"thousand","/θˈaʊzənd/","duisend"
5871,"thrash","/θɹˈaʃ/","afros"
5872,"threat","/θɹˈɛt/","bedreiging, dreigement"
5873,"threaten","/θɹˈɛtən/","1. belaag, belae❄2. bedreig"
5874,"three‐toed","/θɹˈiː tˈəʊd/","ai"
5875,"three","/θɹˈiː/","drie"
5876,"throat","/θɹˈəʊt/","keel"
5877,"through","/θɹˈuː/","1. deur, met, per❄2. bereid, gereed, klaar❄3. weens"
5878,"throughout","/θɹuːˈaʊt/","dwarsdeur"
5879,"throw‐back","/θɹˈəʊ bˈak/","atavisme"
5880,"throw","/θɹˈəʊ/","gooi"
5881,"throw","/θɹˈəʊ/","afwerp"
5882,"thumb","/θˈʌm/","duim"
5883,"thus","/ðˈʌs/","1. dus, gevolglik❄2. also, so"
5884,"thwart","/θwˈɔːt/","bemoeilik"
5885,"ticket","/tˈɪkɪt/","kaartjie"
5886,"tick","/tˈɪk/","bekruis"
5887,"tidbit","/tˈɪdbɪt/","lekkers"
5888,"tidy","/tˈaɪdi/","beredder"
5889,"tie","/tˈaɪ/","1. aanbind❄2. das❄3. bind"
5890,"tie","/tˈaɪ/","aanbind"
5891,"tie","/tˈaɪ/","bind"
5892,"tiger","/tˈaɪɡə/","tier, Indiese tier"
5893,"tighten","/tˈaɪtən/","aandraai"
5894,"till","/tˈɪl/","tot, tot by, totdat"
5895,"tillage","/tˈɪlɪdʒ/","akkerbou, landbou"
5896,"timber","/tˈɪmbə/","hout"
5897,"time‐table","/tˈaɪm tˈeɪbəl/","rooster"
5898,"time","/tˈaɪm/","1. keer, maal❄2. uur❄3. tyd"
5899,"time","/tˈaɪm/","bedenktyd"
5900,"timid","/tˈɪmɪd/","benepe"
5901,"timidity","/tɪmˈɪdɪti/","bedeesheid"
5902,"tin","/tˈɪn/","blik"
5903,"tint","/tˈɪnt/","1. skakering❄2. kleur"
5904,"tin","/tˈɪn/","blik"
5905,"tip","/tˈɪp/","1. wenk❄2. fooitjie"
5906,"tipsy","/tˈɪpsi/","aangeskote, beneweld"
5907,"tire","/tˈaɪə/","band"
5908,"tired","/tˈaɪəd/","moeg"
5909,"tired","/tˈaɪəd/","bekaf"
5910,"tiresome","/tˈaɪəsʌm/","vervelig"
5911,"title","/tˈaɪtəl/","graad"
5912,"to","/tˈuː/","1. aan, na, na ... toe, toe, vir❄2. om te"
5913,"toad","/tˈəʊd/","padda"
5914,"toast","/tˈəʊst/","braai"
5915,"tobacco","/təbˈakəʊ/","tabak, twak"
5916,"today","/tədˈeɪ/","vandag"
5917,"toe","/tˈəʊ/","toon"
5918,"together","/təɡˈɛðə/","aaneen, bymekaar, saam"
5919,"together","/təɡˈɛðə/","benewens, saam met"
5920,"toilet","/tˈɔɪlɪt/","toilet"
5921,"token","/tˈəʊkən/","1. bewys❄2. teken"
5922,"tomato","/təmˈɑːtəʊ/","tamatie"
5923,"tomorrow","/təmˈɒɹəʊ/","môre"
5924,"tomorrow","/təmˈɒɹəʊ/","môreaand"
5925,"tomorrow","/təmˈɒɹəʊ/","môreoggend"
5926,"tone","/tˈəʊn/","toon"
5927,"tongue","/tˈʌŋ/","taal"
5928,"too","/tˈuː/","1. ook❄2. te"
5929,"toothache","/tˈuːθeɪk/","tandpyn"
5930,"too","/tˈuː/","te"
5931,"top","/tˈɒp/","vermink"
5932,"topic","/tˈɒpɪk/","onderwerp"
5933,"topical","/tˈɒpɪkəl/","aktueel"
5934,"topicality","/tˈɒpɪkˈalɪti/","aktualiteit"
5935,"tortoise","/tˈɔːtəs/","skilpad"
5936,"total","/tˈəʊtəl/","totaal"
5937,"total","/tˈəʊtəl/","afskaffer"
5938,"touch","/tˈʌtʃ/","1. aanraak❄2. aanraking"
5939,"touching","/tˈʌtʃɪŋ/","1. aandoenlik"
5940,"touch","/tˈʌtʃ/","beroer"
5941,"tourist","/tˈʊəɹɪst/","toeristeburo"
5942,"tournament","/tˈʊənəmənt/","toernooi"
5943,"tow","/tˈəʊ/","sleep"
5944,"toward","/təwˈɔːd/","1. aan, na, na ... toe, toe, vir❄2. in verband met, ten opsigte van"
5945,"towards","/təwˈɔːdz/","1. aan, na, na ... toe, toe, vir❄2. in verband met, ten opsigte van"
5946,"tower","/tˈaʊə/","toring"
5947,"town","/tˈaʊn/","stad"
5948,"to","/tˈuː/","haar"
5949,"to","/tˈuː/","hom"
5950,"to","/tˈuː/","aan my, my"
5951,"to","/tˈuː/","nogal, taamlik"
5952,"to","/tˈuː/","eintlik"
5953,"to","/tˈuː/","1. jou❄2. u, julle"
5954,"to","/tˈuː/","1. hulle, aan hulle"
5955,"to","/tˈuː/","beooste"
5956,"to","/tˈuː/","links"
5957,"to","/tˈuː/","regs"
5958,"to","/tˈuː/","ons"
5959,"to","/tˈuː/","1. jou❄2. u, julle"
5960,"track","/tɹˈak/","baan"
5961,"trade","/tɹˈeɪd/","1. handel❄2. ambag, bedryf, beroep"
5962,"tradition","/tɹɐdˈɪʃən/","tradisie"
5963,"traditional","/tɹɐdˈɪʃənəl/","tradisioneel"
5964,"traffic","/tɹˈafɪk/","verkeer"
5965,"traffic","/tɹˈafɪk/","verkeersknoop"
5966,"traffic","/tɹˈafɪk/","verkeersknoop"
5967,"traffic","/tɹˈafɪk/","verkeersknoop"
5968,"traffic","/tɹˈafɪk/","verkeersreëls"
5969,"traffic","/tɹˈafɪk/","verkeersknoop"
5970,"tragedy","/tɹˈadʒədi/","tragedie"
5971,"train","/tɹˈeɪn/","trein"
5972,"trajectory","/tɹədʒˈɛktəɹi/","baan"
5973,"tranquil","/tɹˈaŋkwɪl/","kalm"
5974,"transfer","/tɹˈansfɜː/","1. oorskry, oorsteek❄2. verplaas"
5975,"transgress","/tɹansɡɹˈɛs/","oortree"
5976,"transgression","/tɹansɡɹˈɛʃən/","oortreding, sonde"
5977,"translate","/tɹanslˈeɪt/","vertaal"
5978,"translation","/tɹanslˈeɪʃən/","vertaling"
5979,"transmit","/tɹansmˈɪt/","oorsend, stuur"
5980,"transparant","/tɹanspˈaɹənt/","transparant"
5981,"transport","/tɹˈanspɔːt/","vervoer"
5982,"travel","/tɹˈavəl/","1. ry❄2. reis"
5983,"travelled","/tɹˈavəld/","bereisd"
5984,"treachery","/tɹˈɛtʃəɹi/","verraad"
5985,"tread","/tɹˈɛd/","begaan, opgaan"
5986,"treasure","/tɹˈɛʒə/","skat"
5987,"treat","/tɹˈiːt/","1. behandel❄2. onthaal"
5988,"treatment","/tɹˈiːtmənt/","behandeling"
5989,"tree‐trunk","/tɹˈiː tɹˈʌŋk/","stam"
5990,"tree","/tɹˈiː/","boom"
5991,"tremble","/tɹˈɛmbəl/","beef"
5992,"tribe","/tɹˈaɪb/","stam"
5993,"trick","/tɹˈɪk/","bedot, beethê, beetneem"
5994,"trifle","/tɹˈaɪfəl/","bagatel, bakatel"
5995,"trip","/tɹˈɪp/","reis"
5996,"trite","/tɹˈaɪt/","alledaags, banaal"
5997,"triteness","/tɹˈaɪtnəs/","banaliteit"
5998,"triviality","/tɹˌɪvɪˈalɪti/","banaliteit"
5999,"tropical","/tɹˈɒpɪkəl/","tropies"
6000,"trouble","/tɹˈʌbəl/","1. moeilikheid❄2. probleem❄3. belemmer"
6001,"trout","/tɹˈaʊt/","forel"
6002,"truck","/tɹˈʌk/","vragmotor"
6003,"true","/tɹˈuː/","reg, waar, werklik"
6004,"truly","/tɹˈuːli/","1. darem, regtig❄2. rektig, sowaar, werklik"
6005,"trump","/tɹˈʌmp/","aftroef"
6006,"truncate","/tɹˈʌŋkeɪt/","vermink"
6007,"trunk","/tɹˈʌŋk/","1. stam❄2. koffer"
6008,"trust","/tɹˈʌst/","1. vertrouwe stel in❄2. vertroue❄3. aanbetrou"
6009,"trust","/tɹˈʌst/","vertroue stel in"
6010,"truth","/tɹˈuːθ/","waarheid"
6011,"try","/tɹˈaɪ/","aanpak, beproef, beproewe, probeer"
6012,"try","/tɹˈaɪ/","aanpas"
6013,"tub","/tˈʌb/","bak"
6014,"tube","/tjˈuːb/","buis"
6015,"tug","/tˈʌɡ/","trek"
6016,"tulip","/tjˈuːlɪp/","tulp"
6017,"tumult","/tjˈuːmʌlt/","lawaai"
6018,"tune","/tjˈuːn/","1. aanpas, adapteer❄2. wys, wysie❄3. afstem"
6019,"tup","/tˈʌp/","ram"
6020,"turkey","/tˈɜːki/","kalkoen"
6021,"turn","/tˈɜːn/","1. afslaan, draai❄2. afwyk❄3. aandraai❄4. tou"
6022,"turnpike","/tˈɜːnpaɪk/","deurpad"
6023,"turn","/tˈɜːn/","1. afsend, wegstuur❄2. afwend"
6024,"turn","/tˈɜːn/","1. afsit❄2. afskakel"
6025,"turn","/tˈɜːn/","1. aktiveer❄2. aanskakel❄3. aandraai"
6026,"turn","/tˈɜːn/","benut, benuttig"
6027,"tussle","/tˈʌsəl/","baklei"
6028,"twelve","/twˈɛlv/","twaalf"
6029,"twenty‐one","/twˈɛnti wˌɒn/","een en twintig, een‐en‐twintig"
6030,"twenty","/twˈɛnti/","twintig"
6031,"twice","/twˈaɪs/","tweekeer"
6032,"twin","/twˈɪn/","tweeling"
6033,"twist","/twˈɪst/","kronkel"
6034,"two","/tˈuː/","twee"
6035,"type","/tˈaɪp/","1. blokletter❄2. tipe"
6036,"typical","/tˈɪpɪkəl/","eienaardig, tipies"
6037,"typist","/tˈaɪpɪst/","tikster"
6038,"tyre","/tˈaɪə/","band"
6039,"ubiquitous","/juːbˈɪkwɪtəs/","alomteenwoordig, alteenwoordig"
6040,"ugly","/ˈʌɡli/","lelik"
6041,"ultimately","/ˈʌltɪmətli/","uiteindelik"
6042,"umbrella","/ʌmbɹˈɛlə/","sambreel"
6043,"un‐","/ˈʌn/","‐loos"
6044,"uncle","/ˈʌŋkəl/","oom"
6045,"unclean","/ʌŋklˈiːn/","vuil"
6046,"uncover","/ʌŋkˈʌvə/","ontdek"
6047,"under","/ˈʌndə/","onder"
6048,"underhand","/ˌʌndəhˈand/","in die geheim"
6049,"underneath","/ˌʌndənˈiːθ/","1. benede, onderaan❄2. onder❄3. afwaarts, ondertoe"
6050,"understand","/ˌʌndəstˈand/","begryp, besef, verstaan"
6051,"understandable","/ˌʌndəstˈandəbəl/","begrypbaar, begryplik"
6052,"understandably","/ˌʌndəstˈandəbli/","begryplikerwys, begryplikerwyse"
6053,"understanding","/ˌʌndəstˈandɪŋ/","1. verband❄2. begrip, begripsvermoë"
6054,"undertaker","/ˌʌndətˈeɪkə/","begrafnisondernemer"
6055,"undertaker's","/ˌʌndətˈeɪkəz/","begrafnisonderneming"
6056,"undress","/ʌndɹˈɛs/","ontklee"
6057,"unemployed","/ʌnɛmplˈɔɪd/","arbeidsloos, werkloos"
6058,"unemployment","/ʌnɛmplˈɔɪmənt/","arbeidsloosheid, werkloosheid"
6059,"unfaithful","/ʌnfˈeɪθfəl/","afvallig"
6060,"unfortunately","/ʌnfˈɔːtʃənətli/","1. a foei tog, jammer❄2. ongelukkig"
6061,"ungrateful","/ʌŋɡɹˈeɪtfəl/","ondankbaar"
6062,"unhappy","/ʌnhˈapi/","ongelukkig"
6063,"uniform","/jˈuːnɪfˌɔːm/","uniform"
6064,"unique","/juːnˈiːk/","uniek"
6065,"unit","/jˈuːnɪt/","eenheid"
6066,"unite","/juːnˈaɪt/","aaneenvoeg, bymekaarbring"
6067,"unity","/jˈuːnɪti/","eenheid"
6068,"universal","/jˌuːnɪvˈɜːsəl/","alomvattend"
6069,"universality","/jˌuːnɪvˈɜːsˈalɪti/","algemeenheid"
6070,"universe","/jˈuːnɪvˌɜːs/","heelal"
6071,"university","/jˌuːnɪvˈɜːsɪti/","universiteit"
6072,"unlearn","/ʌnlˈɜːn/","afwen"
6073,"unless","/ʌnlˈɛs/","tensy"
6074,"unmarried","/ʌnmˈaɹid/","ongetroud"
6075,"unmarried","/ʌnmˈaɹid/","juffrou, Mej., Mejuffrou"
6076,"unpack","/ʌnpˈak/","uitpak"
6077,"unroll","/ʌnɹˈəʊl/","1. afwikkel"
6078,"unrolling","/ʌnɹˈəʊlɪŋ/","afwikkeling"
6079,"unsocial","/ʌnsˈəʊʃəl/","antisosiaal"
6080,"unthankful","/ʌnθˈaŋkfəl/","ondankbaar"
6081,"until","/ʌntˈɪl/","tot, tot by, totdat"
6082,"untrue","/ʌntɹˈuː/","verkeerd"
6083,"unwind","/ʌnwˈaɪnd/","afwikkel"
6084,"unwinding","/ʌnwˈaɪndɪŋ/","afwikkeling"
6085,"up‐to‐date","/ˌʌp tə dˈeɪt/","aktueel"
6086,"upon","/əpˈɒn/","1. jeens, om, teen❄2. vir❄3. oor, van❄4. aan, op"
6087,"upset","/ʌpsˈɛt/","bedremmeld, deurmekaar, verbysterd, verward"
6088,"upstairs","/ʌpstˈeəz/","bo"
6089,"uranium","/jʊəɹˈeɪniəm/","uraan"
6090,"urgency","/ˈɜːdʒənsi/","aandrang"
6091,"urgent","/ˈɜːdʒənt/","dringend"
6092,"us","/ˈʌs/","ons"
6093,"use","/jˈuːs/","benut, benuttig, gebruik"
6094,"used","/jˈuːzd/","uitgeput"
6095,"useless","/jˈuːsləs/","1. vrugteloos"
6096,"user","/jˈuːzə/","gebruiker"
6097,"use","/jˈuːs/","verorber"
6098,"usual","/jˈuːʒuːəl/","1. gewoon❄2. algemeen"
6099,"usually","/jˈuːʒuːəli/","gewoonlik"
6100,"uterus","/jˈuːtəɹəs/","baarmoeder"
6101,"utilize","/jˈuːtɪlˌaɪz/","benut, benuttig"
6102,"utter","/ˈʌtə/","ontlok, uithaal"
6103,"vacant","/vˈeɪkənt/","vakant"
6104,"vain","/vˈeɪn/","vrugteloos"
6105,"valerian","/valˈiəɹiən/","balderja, balderjan"
6106,"valley","/vˈalɪ/","vlei"
6107,"valuable","/vˈaljuːəbəl/","1. waardevol❄2. duur"
6108,"value","/vˈaljuː/","waarde"
6109,"vampire","/vˈampaɪə/","vampier"
6110,"variety","/vəɹˈaɪəti/","variasie"
6111,"vast","/vˈast/","uitgestrek"
6112,"vat","/vˈat/","bak"
6113,"vegetable","/vˈɛdʒɪtəbəl/","groente"
6114,"vehicle","/vˈiəkəl/","voertuig"
6115,"vein","/vˈeɪn/","aar"
6116,"veldt","/vˈɛlt/","veld"
6117,"vend","/vˈɛnd/","verkoop"
6118,"venture","/vˈɛntʃə/","aandurf"
6119,"veranda","/vəɹˈandə/","stoep"
6120,"verb","/vˈɜːb/","werkwoord"
6121,"verge","/vˈɜːdʒ/","berm"
6122,"verge","/vˈɜːdʒ/","berm"
6123,"verify","/vˈɛɹɪfˌaɪ/","kontroleer"
6124,"vermin","/vˈɜːmɪn/","ongedierte"
6125,"verse","/vˈɜːs/","vers"
6126,"version","/vˈɜːʃən/","versie"
6127,"very","/vˈɛɹi/","baie"
6128,"very","/vˈɛɹi/","baie"
6129,"very","/vˈɛɹi/","1. gaaf, uitstekend"
6130,"vessel","/vˈɛsəl/","1. bak, boks, pot❄2. skip"
6131,"vice‐versa","/vˈaɪs vˈɜːsə/","agterstevoor"
6132,"victim","/vˈɪktɪm/","slagoffer"
6133,"victory","/vˈɪktəɹi/","oorwinning"
6134,"view","/vjˈuː/","1. aanblik, aansien, aansig, air, aspek❄2. uitsig❄3. aankyk, ag, besien, kyk, kyk na"
6135,"viewpoint","/vjˈuːpɔɪnt/","standpunt"
6136,"vigour","/vˈɪɡə/","1. aktiwiteit❄2. krag, mag"
6137,"village","/vˈɪlɪdʒ/","dorp"
6138,"vinegar","/vˈɪnɪɡˌə/","asyn"
6139,"viola","/vaɪˈəʊlə/","altviool"
6140,"violate","/vˈaɪəleɪt/","aanrand"
6141,"violet","/vˈaɪəlɪt/","1. pers❄2. viooltjie"
6142,"violin","/vaɪəlˈɪn/","viool"
6143,"viper","/vˈaɪpə/","adder"
6144,"virus","/vˈaɪɹəs/","virus"
6145,"visible","/vˈɪzɪbəl/","sigbaar"
6146,"visit","/vˈɪzɪt/","1. kuier❄2. besoek"
6147,"visitor","/vˈɪzɪtə/","besoeker"
6148,"visitor's","/vˈɪzɪtəz/","besoekersboek"
6149,"vitamin","/vˈɪtəmɪn/","vitamien, vitamine"
6150,"viz.","/vˈɪz/","naamlik"
6151,"vocabulary","/vəʊkˈabjʊləɹi/","woordeboek"
6152,"voice","/vˈɔɪs/","stem"
6153,"void","/vˈɔɪd/","pap"
6154,"volcano","/vɒlkˈeɪnəʊ/","vulkaan"
6155,"voltage","/vˈəʊltɪdʒ/","spanning"
6156,"volume","/vˈɒljuːm/","volume"
6157,"volunteer","/vˌɒləntˈiə/","vrywilliger"
6158,"vote","/vˈəʊt/","wys"
6159,"voyage","/vˈɔɪɪdʒ/","reis"
6160,"vulture","/vˈʌltʃə/","aasvoël, gier"
6161,"wage","/wˈeɪdʒ/","salaris"
6162,"wages","/wˈeɪdʒɪz/","salaris"
6163,"wage","/wˈeɪdʒ/","oorlog voer"
6164,"wage","/wˈeɪdʒ/","bekryg, beoorlog, beoorloog"
6165,"wage","/wˈeɪdʒ/","bekryg, beoorlog, beoorloog"
6166,"wait","/wˈeɪt/","1. verwag, wag, wag vir❄2. afwag"
6167,"waiter","/wˈeɪtə/","kelner"
6168,"waiting‐room","/wˈeɪtɪŋ ɹˈuːm/","wagkamer"
6169,"waiting","/wˈeɪtɪŋ/","bediening"
6170,"waiting","/wˈeɪtɪŋ/","wagkamer"
6171,"wait","/wˈeɪt/","1. verwag, wag, wag vir❄2. afwag"
6172,"waive","/wˈeɪv/","afsien van"
6173,"walk","/wˈɔːk/","1. stap❄2. begaan, opgaan"
6174,"walk","/wˈɔːk/","begaan, opgaan"
6175,"wall","/wˈɔːl/","muur"
6176,"wall","/wˈɔːl/","behang, behangsel, behangselpapier"
6177,"wander","/wˈɒndə/","1. afwyk❄2. swerf"
6178,"wander","/wˈɒndə/","swerf"
6179,"wane","/wˈeɪn/","afneem"
6180,"want","/wˈɒnt/","1. behoefte❄2. begeerte❄3. wil"
6181,"war","/wˈɔː/","oorlog"
6182,"warehouse","/wˈeəhaʊs/","afdelingswinkel"
6183,"wares","/wˈeəz/","ware"
6184,"warlock","/wˈɔːlɒk/","towenaar"
6185,"warm","/wˈɔːm/","1. innig❄2. warm"
6186,"warn","/wˈɔːn/","waarsku"
6187,"warning","/wˈɔːnɪŋ/","waarskuwing"
6188,"warrant","/wˈɒɹənt/","waarborg"
6189,"waste‐pipe","/wˈeɪst pˈaɪp/","afvoerbuis"
6190,"waste","/wˈeɪst/","afval"
6191,"waste","/wˈeɪst/","afvalproduk"
6192,"watch","/wˈɒtʃ/","1. armhorlosie, polshorlosie❄2. horlosie❄3. aankyk, ag, besien, kyk, kyk na"
6193,"watch","/wˈɒtʃ/","ag slaan op, oppas"
6194,"water‐colour","/wˈɔːtə kˈʌlə/","akwarel"
6195,"water‐melon","/wˈɔːtə mˈɛlən/","waatlemoen"
6196,"water","/wˈɔːtə/","1. water❄2. begiet"
6197,"watercourse","/wˈɔːtəkˌɔːs/","bedding"
6198,"wave","/wˈeɪv/","1. baar❄2. swaai"
6199,"wave","/wˈeɪv/","swaai"
6200,"wax","/wˈaks/","was"
6201,"way","/wˈeɪ/","1. baan❄2. gebruik, gewoonte❄3. wys, wyse❄4. pad"
6202,"we","/wˈiː/","ons"
6203,"weak","/wˈiːk/","swak"
6204,"wealthy","/wˈɛlθi/","ryk"
6205,"wear","/wˈeə/","1. dra❄2. aanhê"
6206,"wear","/wˈeə/","afslyt"
6207,"wear","/wˈeə/","afslyt"
6208,"wear","/wˈeə/","afslyt"
6209,"weasel","/wˈiːzəl/","wesel"
6210,"weather","/wˈɛðə/","weer"
6211,"week‐end","/wˈiːk ˈɛnd/","naweek"
6212,"weekly","/wˈiːkli/","weekliks"
6213,"weighing","/wˈeɪɪŋ/","baskule"
6214,"weight","/wˈeɪt/","1. balans❄2. gewig"
6215,"welcome","/wˈɛlkʌm/","welkom"
6216,"well‐being","/wˈɛl bˈiːɪŋ/","welvaart"
6217,"well‐beloved","/wˈɛl bɪlˈʌvd/","1. beminde, geliefde"
6218,"well‐known","/wˈɛl nˈəʊn/","bekend"
6219,"well‐mannered","/wˈɛl mˈanəd/","beleef"
6220,"well‐off","/wˈɛl ˈɒf/","ryk"
6221,"well‐read","/wˈɛl ɹˈiːd/","belese"
6222,"well‐to‐do","/wˈɛl tə dˈuː/","bemiddeld"
6223,"well","/wˈɛl/","1. goed❄2. toe❄3. put❄4. fiks, gesond"
6224,"well","/wˈɛl/","toe"
6225,"wench","/wˈɛntʃ/","dogter, meisie"
6226,"western","/wˈɛstən/","westelik, Westers"
6227,"wet","/wˈɛt/","nat"
6228,"whale","/wˈeɪl/","walvis"
6229,"wharf","/wˈɔːf/","perron"
6230,"what","/wˈɒt/","wat"
6231,"what","/wˈɒt/","as, hoe, so lyk, soos"
6232,"what","/wˈɒt/","hoekom, waarom"
6233,"what","/wˈɒt/","watter soort"
6234,"what","/wˈɒt/","hoeveelste"
6235,"what","/wˈɒt/","watter soort"
6236,"what","/wˈɒt/","hoe laat"
6237,"wheel","/wˈiːl/","wiel"
6238,"wheeziness","/wˈiːzinəs/","aamborstigheid, asma"
6239,"wheezy","/wˈiːzi/","aamborstig, asmaties"
6240,"when","/wˈɛn/","as, toe, wanneer"
6241,"whence","/wˈɛns/","waarvandaan"
6242,"where","/wˈeə/","1. waarheen, waar ... heen, waarnatoe❄2. waar❄3. alwaar"
6243,"whereas","/wˈeəɹaz/","gedurende, terwyl, tydens, vir"
6244,"whereby","/wˈeəbaɪ/","waarmee"
6245,"wherefore","/wˈeəfɔː/","hoekom, waarom"
6246,"wherein","/wˈeəɹɪn/","waarin"
6247,"where","/wˈeə/","waarheen, waar ... heen, waarnatoe"
6248,"which","/wˈɪtʃ/","watter, welke"
6249,"whichever","/wɪtʃˈɛvə/","enige"
6250,"which","/wˈɪtʃ/","wie se"
6251,"while","/wˈaɪl/","1. gedurende, terwyl, tydens, vir❄2. tyd"
6252,"whilst","/wˈaɪlst/","gedurende, terwyl, tydens, vir"
6253,"whimstone","/wˈɪmstəʊn/","basalt"
6254,"whip","/wˈɪp/","roer"
6255,"whirl","/wˈɜːl/","roer"
6256,"whiskers","/wˈɪskəz/","bakbaard, bakkebaard"
6257,"whiskey","/wˈɪski/","whisky"
6258,"whisky","/wˈɪski/","whisky"
6259,"white","/wˈaɪt/","1. wit❄2. blank"
6260,"white","/wˈaɪt/","blanke, witmens"
6261,"whither","/wˈɪðə/","1. waarheen, waar ... heen, waarnatoe"
6262,"who","/hˈuː/","1. wie❄2. wat"
6263,"whoever","/huːˈɛvə/","enige"
6264,"whole","/hˈəʊl/","hele, volledig"
6265,"wholly","/hˈəʊli/","heeltemal"
6266,"whom","/hˈuːm/","aan wie"
6267,"whore","/hˈɔː/","hoer"
6268,"whose","/hˈuːz/","wie se"
6269,"why","/wˈaɪ/","hoekom, waarom"
6270,"wide","/wˈaɪd/","uitgestrek"
6271,"widely‐travelled","/wˈaɪdli tɹˈavəld/","bereisd"
6272,"widow","/wˈɪdəʊ/","weduwee"
6273,"widower","/wˈɪdəʊə/","wewenaar"
6274,"width","/wˈɪtθ/","baan"
6275,"wife","/wˈaɪf/","gade, vrou"
6276,"wildebeest","/wˈaɪldɪbˌiːst/","wildebees"
6277,"wild","/wˈaɪld/","wilde vark"
6278,"will","/wˈɪl/","wil"
6279,"willing","/wˈɪlɪŋ/","bereidvaardig"
6280,"willingly","/wˈɪlɪŋli/","graag"
6281,"willingness","/wˈɪlɪŋnəs/","wil"
6282,"willow","/wˈɪləʊ/","wilgerboom"
6283,"win","/wˈɪn/","behaal, verdien, wen"
6284,"wind","/wˈɪnd/","wind"
6285,"windfall","/wˈɪndfɔːl/","afval"
6286,"window","/wˈɪndəʊ/","venster"
6287,"wind","/wˈɪnd/","kronkel"
6288,"wind","/wˈɪnd/","afwikkel"
6289,"wind","/wˈɪnd/","opwen"
6290,"wine","/wˈaɪn/","wyn"
6291,"wing","/wˈɪŋ/","vleuel"
6292,"winged","/wˈɪŋd/","aangeskote"
6293,"winter","/wˈɪntə/","winter"
6294,"win","/wˈɪn/","verslaan"
6295,"wipe","/wˈaɪp/","afvee, afveeg, afwis"
6296,"wipe","/wˈaɪp/","afvee, afveeg, afwis"
6297,"wipe","/wˈaɪp/","uitroei"
6298,"wireless","/wˈaɪələs/","radio"
6299,"wisdom","/wˈɪzdəm/","wysheid"
6300,"wise","/wˈaɪz/","wys"
6301,"wisent","/wˈaɪsənt/","Europese bison"
6302,"wish","/wˈɪʃ/","1. begeer, verlang❄2. begeerte❄3. wil"
6303,"witch","/wˈɪtʃ/","heks"
6304,"with","/wˈɪð/","1. met, saam met❄2. deur, per❄3. aan, by, om"
6305,"withdraw","/wɪθdɹˈɔː/","sterf"
6306,"withhold","/wɪðhˈəʊld/","agterhou"
6307,"within","/wɪðˈɪn/","1. in, binne, op, per"
6308,"without","/wɪðˈaʊt/","sonder"
6309,"without","/wɪðˈaʊt/","anoniem"
6310,"without","/wɪðˈaʊt/","dadelik"
6311,"without","/wɪðˈaʊt/","beslis, definitief"
6312,"without","/wɪðˈaʊt/","behoudens"
6313,"with","/wˈɪð/","in verband met, ten opsigte van"
6314,"with","/wˈɪð/","beset, bevrug, dragtig, gedek, swanger"
6315,"witness","/wˈɪtnəs/","bywoon"
6316,"wizard","/wˈɪzəd/","towenaar"
6317,"woe","/wˈəʊ/","aag, ag, o wêreld"
6318,"wolf","/wˈʊlf/","wolf"
6319,"wolverine","/wˈʊlvəɹˌiːn/","veelvraat"
6320,"woman","/wˈʊmən/","vrou"
6321,"womb","/wˈuːm/","baarmoeder"
6322,"wonder","/wˈʌndə/","1. wonder❄2. verbaas hom"
6323,"wonderful","/wˈʌndəfəl/","wonderbaarlik"
6324,"wood","/wˈʊd/","hout"
6325,"woods","/wˈʊdz/","bos"
6326,"wool","/wˈʊl/","wol"
6327,"word","/wˈɜːd/","woord"
6328,"work‐room","/wˈɜːk ɹˈuːm/","ateljee"
6329,"work","/wˈɜːk/","1. loop, werk❄2. arbei❄3. arbeid"
6330,"worker","/wˈɜːkə/","arbeider, werker"
6331,"workhouse","/wˈɜːkhaʊs/","aalmoeseniershuis"
6332,"working","/wˈɜːkɪŋ/","bedryfskapitaal"
6333,"working","/wˈɜːkɪŋ/","werkersklas"
6334,"working","/wˈɜːkɪŋ/","werkersklas"
6335,"working","/wˈɜːkɪŋ/","arbeider, werker"
6336,"workman","/wˈɜːkmən/","arbeider, werker"
6337,"workshop","/wˈɜːkʃɒp/","ateljee"
6338,"work","/wˈɜːk/","1. afwerk❄2. bereken"
6339,"world","/wˈɜːld/","wêreld"
6340,"worldglobe","/wˈɜːldʒləʊb/","aardbol, aardkloot"
6341,"worldwide","/wˈɜːldwaɪd/","alomvattend"
6342,"worm","/wˈɜːm/","wurm"
6343,"worn","/wˈɔːn/","bekaf"
6344,"worry","/wˈʌɹi/","sorg"
6345,"worship","/wˈɜːʃɪp/","1. aanbidding❄2. aanbid, adoreer"
6346,"worshipper","/wˈɜːʃɪpˌə/","aanbidder"
6347,"worship","/wˈɜːʃɪp/","erediens"
6348,"worth","/wˈɜːθ/","waarde"
6349,"worth","/wˈɜːθ/","besienswaardig"
6350,"wound","/wˈuːnd/","wond"
6351,"wounded","/wˈuːndɪd/","aangeskote"
6352,"wrangle","/ɹˈaŋɡəl/","rusie maak"
6353,"wrap","/ɹˈap/","pak"
6354,"wreck","/ɹˈɛk/","afwys"
6355,"wrench","/ɹˈɛntʃ/","sleutel"
6356,"wretched","/ɹˈɛtʃɪd/","beroerd"
6357,"wrist‐watch","/ɹˈɪst wˈɒtʃ/","armhorlosie, polshorlosie"
6358,"write","/ɹˈaɪt/","skryf"
